,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
19955,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000288,breast,-0.287559700166412,0.0,0.373658537864685
19956,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000971,large_intestine,-4.85157209356876,0.0,0.3169243037700653
19957,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000343,lung,-15.6849390268585,0.0,0.2946129739284515
19958,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000825,lung,-3.6278932470532,0.0,0.3460146784782409
19959,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000552,large_intestine,-2.48234577390882,0.0,0.2859371304512024
19960,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000750,skin,-6.48698904792092,0.0,0.2687829732894897
19961,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000148,breast,0.867473653440262,1.0,0.3345008790493011
19962,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000232,brain,-7.90498275613601,0.0,0.2880415916442871
19963,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000696,ovary,-2.52508042634496,0.0,0.3933382332324981
19964,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000433,kidney,8.5293743804721,1.0,0.3907999396324157
19965,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000706,lung,1.98828397262427,1.0,0.3132905960083008
19966,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000730,skin,-19.167098405744,0.0,0.3181707859039306
19967,5-Fluorouracil,NSC-127716,DB00544,DB01262,ACH-000428,kidney,-7.01171360805192,0.0,0.3893284499645233
19968,methotrexate,NSC-127716,DB00563,DB01262,ACH-000504,brain,-35.8445184975455,0.0,0.0958454459905624
19969,methotrexate,NSC-127716,DB00563,DB01262,ACH-000811,ovary,-24.0153421469709,0.0,0.0895317271351814
19970,methotrexate,NSC-127716,DB00563,DB01262,ACH-000615,skin,-14.2656531738534,0.0,0.0494974106550216
19971,methotrexate,NSC-127716,DB00563,DB01262,ACH-000649,kidney,-20.6340568415965,0.0,0.093546450138092
19972,methotrexate,NSC-127716,DB00563,DB01262,ACH-000367,lung,-3.79477558415114,0.0,0.1053546071052551
19973,methotrexate,NSC-127716,DB00563,DB01262,ACH-000148,breast,-22.6572123550291,0.0,0.1077672615647316
19974,methotrexate,NSC-127716,DB00563,DB01262,ACH-000768,breast,-9.57396345568996,0.0,0.1282276362180709
19975,methotrexate,NSC-127716,DB00563,DB01262,ACH-000147,breast,0.119156786430232,1.0,0.1234523206949234
19976,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000900,lung,-8.56342380877423,0.0,0.2817181944847107
19977,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000811,ovary,-4.03882855929552,0.0,0.2707740068435669
19978,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000288,breast,2.03631519830268,1.0,0.2897467315196991
19979,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000273,brain,-22.7869776745456,0.0,0.2398968935012817
19980,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000825,lung,-10.3454850628154,0.0,0.2914263904094696
19981,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000861,lung,-7.30998693966922,0.0,0.2717845737934112
19982,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000551,haematopoietic_and_lymphoid,6.07324580544276,1.0,0.258783221244812
19983,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000552,large_intestine,0.512461040591988,1.0,0.2892791330814361
19984,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000817,haematopoietic_and_lymphoid,-11.4279480858619,0.0,0.2362757921218872
19985,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000147,breast,3.32153864597326,1.0,0.3063361942768097
19986,Pralatrexate,NSC-127716,DB06813,DB01262,ACH-000706,lung,-7.26704391624942,0.0,0.3169019222259521
19987,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000811,ovary,-11.1194894481533,0.0,0.1732236295938491
19988,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000651,large_intestine,2.07562774471002,1.0,0.2710351943969726
19989,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000649,kidney,-20.2961809119485,0.0,0.1653355062007904
19990,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000966,ovary,-7.71285648000304,0.0,0.2493167519569397
19991,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000232,brain,-22.5586707573665,0.0,0.1461772173643112
19992,122111-05-1,NSC-127716,DB00441,DB01262,ACH-000969,large_intestine,-11.1252648767512,0.0,0.2346694320440292
19993,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000463,lung,-2.06642060527273,0.0,0.343977153301239
19994,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000649,kidney,-1.90598580878948,0.0,0.4093437492847442
19995,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-001151,ovary,3.32240941889091,1.0,0.313910573720932
19996,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000681,lung,-2.61873258692136,0.0,0.2748032808303833
19997,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000966,ovary,5.35738330441642,1.0,0.4829154312610626
19998,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000551,haematopoietic_and_lymphoid,11.8087773589216,1.0,0.3737634718418121
19999,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000750,skin,-0.718313654928627,0.0,0.340415745973587
20000,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000232,brain,2.01485177817988,1.0,0.3489426076412201
20001,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000147,breast,-0.447398606511601,0.0,0.3977178633213043
20002,Dexrazoxane,NSC-127716,DB00380,DB01262,ACH-000997,large_intestine,3.09107231465404,1.0,0.372241199016571
20003,bleomycin,NSC-127716,DB00290,DB01262,ACH-000504,brain,0.253846802363624,1.0,0.3803638517856598
20004,bleomycin,NSC-127716,DB00290,DB01262,ACH-000900,lung,-4.40092111233906,0.0,0.3942286968231201
20005,bleomycin,NSC-127716,DB00290,DB01262,ACH-000425,skin,-1.96289271882993,0.0,0.4376220405101776
20006,bleomycin,NSC-127716,DB00290,DB01262,ACH-000615,skin,-5.76811766384895,0.0,0.2152216434478759
20007,bleomycin,NSC-127716,DB00290,DB01262,ACH-000046,kidney,-2.019331441703,0.0,0.4070519506931305
20008,bleomycin,NSC-127716,DB00290,DB01262,ACH-000681,lung,-7.19011943341203,0.0,0.2837545871734619
20009,bleomycin,NSC-127716,DB00290,DB01262,ACH-000825,lung,-9.31303017944742,0.0,0.392427533864975
20010,bleomycin,NSC-127716,DB00290,DB01262,ACH-000817,haematopoietic_and_lymphoid,-16.5252248943486,0.0,0.2558018863201141
20011,bleomycin,NSC-127716,DB00290,DB01262,ACH-000148,breast,-4.60215393200428,0.0,0.357352614402771
20012,bleomycin,NSC-127716,DB00290,DB01262,ACH-000617,ovary,-5.23033154717154,0.0,0.3833752572536468
20013,bleomycin,NSC-127716,DB00290,DB01262,ACH-000147,breast,-5.28181041075432,0.0,0.339806467294693
20014,bleomycin,NSC-127716,DB00290,DB01262,ACH-000696,ovary,4.02713022984507,1.0,0.4252208471298218
20015,bleomycin,NSC-127716,DB00290,DB01262,ACH-000849,breast,1.53376460802508,1.0,0.2352928966283798
20016,bleomycin,NSC-127716,DB00290,DB01262,ACH-000997,large_intestine,-11.8095995669697,0.0,0.3321703374385834
20017,bleomycin,NSC-127716,DB00290,DB01262,ACH-000090,prostate,5.98369442828653,1.0,0.4142845571041107
20018,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000376,brain,-65.8939974419148,0.0,0.1323799043893814
20019,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000651,large_intestine,-24.1454412451027,0.0,0.1326654553413391
20020,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000681,lung,-3.08379790867711,0.0,0.1127376854419708
20021,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000825,lung,-9.23102760794518,0.0,0.1554048955440521
20022,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000555,kidney,-2.22163523616726,0.0,0.149688184261322
20023,ifosfamide,NSC-127716,DB01181,DB01262,ACH-000019,breast,-2.32734704788168,0.0,0.0936808139085769
20024,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000811,ovary,-1.17106742654177,0.0,0.2341469824314117
20025,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000288,breast,-4.69394560528614,0.0,0.2244925498962402
20026,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000046,kidney,2.72765916687182,1.0,0.2774178385734558
20027,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000817,haematopoietic_and_lymphoid,-21.8143587614881,0.0,0.1972463876008987
20028,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000148,breast,-4.71454672634408,0.0,0.2437308132648468
20029,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000555,kidney,-3.43459795829211,0.0,0.2202182859182357
20030,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000232,brain,-51.0405641947605,0.0,0.1997129917144775
20031,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000147,breast,-4.40937733918955,0.0,0.2874237895011902
20032,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000696,ovary,5.02739189903942,1.0,0.2598378658294678
20033,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000849,breast,-2.55436528086462,0.0,0.1604494750499725
20034,Lapatinib,NSC-127716,DB01259,DB01262,ACH-000090,prostate,-6.16849539202076,0.0,0.3305545449256897
20035,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-001190,skin,6.469533900905,1.0,0.3056643307209015
20036,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-000288,breast,8.46387554232816,1.0,0.3628860712051391
20037,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-000655,brain,-17.077033850098,0.0,0.221566155552864
20038,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-001151,ovary,3.14116195016342,1.0,0.2961316108703613
20039,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-000555,kidney,-12.0589184629765,0.0,0.3251830339431762
20040,mitoxantrone,NSC-127716,DB01204,DB01262,ACH-000090,prostate,-5.64134303135865,0.0,0.4352360069751739
20041,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000900,lung,-9.01104746377416,0.0,0.1819965541362762
20042,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000463,lung,-21.4854037947681,0.0,0.2554959058761596
20043,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000811,ovary,-3.4956533907127,0.0,0.1808954328298568
20044,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000288,breast,0.799561268935344,1.0,0.1527792364358902
20045,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000376,brain,-2.03075649720633,0.0,0.1633540987968444
20046,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000655,brain,-8.25290535423994,0.0,0.1364572346210479
20047,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000615,skin,-0.859293904699892,0.0,0.121867261826992
20048,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000001,ovary,-41.7837147477822,0.0,0.1895504146814346
20049,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000579,skin,-1.90482523325445,0.0,0.1596443802118301
20050,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000617,ovary,-9.52689168158871,0.0,0.1337886601686477
20051,Procarbazine hydrochloride,NSC-127716,DB01168,DB01262,ACH-000433,kidney,-0.049277843729481,0.0,0.1119235008955001
20052,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000504,brain,-1.24573965695842,0.0,0.3322979509830475
20053,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000811,ovary,-0.692881710958608,0.0,0.3788482546806335
20054,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000649,kidney,0.655462334712677,1.0,0.3947674930095672
20055,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000681,lung,-0.7913352790547,0.0,0.3238049745559692
20056,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000966,ovary,6.25820521686257,1.0,0.387921392917633
20057,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000232,brain,1.06774968246934,1.0,0.3563688993453979
20058,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000768,breast,3.45463827701672,1.0,0.3533676564693451
20059,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000617,ovary,-1.79396229534666,0.0,0.3649405539035797
20060,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000147,breast,-0.567082352565745,0.0,0.3928594291210174
20061,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000706,lung,-0.351757637638842,0.0,0.3309272229671478
20062,Lenalidomide,NSC-127716,DB00480,DB01262,ACH-000730,skin,-10.6277066316935,0.0,0.1919081062078476
20063,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000900,lung,-2.25385074632415,0.0,0.1776155233383178
20064,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000811,ovary,-22.734795000117,0.0,0.1935453563928604
20065,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000376,brain,-15.6262686425395,0.0,0.1834975481033325
20066,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000861,lung,-2.57515602726982,0.0,0.1634248197078704
20067,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000551,haematopoietic_and_lymphoid,6.73113315018563,1.0,0.2240628451108932
20068,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000552,large_intestine,2.78887774832913,1.0,0.2148172408342361
20069,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000555,kidney,-9.47951875696035,0.0,0.2081875652074813
20070,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000232,brain,-14.5964225710671,0.0,0.1839400976896286
20071,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000768,breast,-2.02934404080792,0.0,0.2738412916660309
20072,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000997,large_intestine,2.20598734111814,1.0,0.2827638983726501
20073,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000090,prostate,-1.59249946297442,0.0,0.2412532716989517
20074,Navelbine ditartrate (TN),NSC-127716,DB00361,DB01262,ACH-000428,kidney,2.02109524719592,1.0,0.3412717878818512
20075,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000504,brain,-10.695712185204,0.0,0.3282376825809479
20076,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000900,lung,-0.0113485264201875,0.0,0.3416394591331482
20077,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000425,skin,-1.01380919709246,0.0,0.3848768770694732
20078,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000615,skin,-0.64029845064504,0.0,0.22468301653862
20079,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000966,ovary,-2.7792968487838,0.0,0.424262672662735
20080,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000555,kidney,-6.67898036663501,0.0,0.3237924873828888
20081,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000617,ovary,-16.7753117347963,0.0,0.3617172539234161
20082,Pemetrexed,NSC-127716,DB00642,DB01262,ACH-000428,kidney,-14.9034789524948,0.0,0.3937934935092926
20083,Zanosar,NSC-127716,DB00428,DB01262,ACH-000811,ovary,3.03256028865822,1.0,0.1380992978811264
20084,Zanosar,NSC-127716,DB00428,DB01262,ACH-000376,brain,-0.0346520047254483,0.0,0.1502379775047302
20085,Zanosar,NSC-127716,DB00428,DB01262,ACH-000651,large_intestine,5.79798961943215,1.0,0.1567439138889312
20086,Zanosar,NSC-127716,DB00428,DB01262,ACH-000046,kidney,-21.2856145973529,0.0,0.1220991611480712
20087,Zanosar,NSC-127716,DB00428,DB01262,ACH-000649,kidney,-2.17420007114665,0.0,0.1399892419576645
20088,Zanosar,NSC-127716,DB00428,DB01262,ACH-000552,large_intestine,-1.12764100880143,0.0,0.2809935510158539
20089,Zanosar,NSC-127716,DB00428,DB01262,ACH-000579,skin,-1.87134760551572,0.0,0.1355258524417877
20090,Zanosar,NSC-127716,DB00428,DB01262,ACH-000750,skin,-4.27882843144195,0.0,0.1132255345582962
20091,Zanosar,NSC-127716,DB00428,DB01262,ACH-000148,breast,-1.61705049450683,0.0,0.1745345145463943
20092,Zanosar,NSC-127716,DB00428,DB01262,ACH-000617,ovary,-13.5217341129163,0.0,0.1083977296948432
20093,Zanosar,NSC-127716,DB00428,DB01262,ACH-000696,ovary,-3.71333998789679,0.0,0.1332703381776809
20094,Zanosar,NSC-127716,DB00428,DB01262,ACH-000730,skin,3.3079472047421,1.0,0.2272073030471801
20095,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000971,large_intestine,-27.6894845781805,0.0,0.2154520601034164
20096,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000651,large_intestine,-28.3238334725256,0.0,0.1737360209226608
20097,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000649,kidney,-17.8695360128461,0.0,0.221520334482193
20098,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000552,large_intestine,-7.27719518622409,0.0,0.2425378412008285
20099,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000750,skin,-14.9989612503776,0.0,0.1947055757045745
20100,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000232,brain,-3.1383423348591,0.0,0.2008165717124939
20101,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000433,kidney,-23.7702185647113,0.0,0.1921287029981613
20102,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000997,large_intestine,-7.1129102038853,0.0,0.1876149326562881
20103,MEGESTROL ACETATE,NSC-127716,DB00351,DB01262,ACH-000090,prostate,-7.03116060628477,0.0,0.2967579960823059
20104,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000811,ovary,4.268522360302,1.0,0.1608410477638244
20105,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000376,brain,-5.23422358578465,0.0,0.145063430070877
20106,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000425,skin,0.0232248864481949,1.0,0.2128821164369583
20107,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000655,brain,-8.67547303906471,0.0,0.1242255270481109
20108,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000551,haematopoietic_and_lymphoid,-4.29979992190366,0.0,0.2136163413524627
20109,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000552,large_intestine,-3.43764048657921,0.0,0.2628705501556396
20110,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000817,haematopoietic_and_lymphoid,-25.5128770402471,0.0,0.2017897069454193
20111,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000617,ovary,-21.3639563351385,0.0,0.0988568589091301
20112,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000696,ovary,-12.5589665937101,0.0,0.1456429660320282
20113,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000849,breast,-30.6736642978843,0.0,0.1756450682878494
20114,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000433,kidney,-11.1715061245638,0.0,0.0809803009033203
20115,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000706,lung,-7.92182371715818,0.0,0.2139839679002761
20116,cyclophosphamide,NSC-127716,DB00531,DB01262,ACH-000090,prostate,-7.35904022604681,0.0,0.2160216867923736
20117,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000425,skin,-31.9627049207283,0.0,0.267571747303009
20118,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000343,lung,2.33451686021124,1.0,0.1149979084730148
20119,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000555,kidney,-30.4159621137848,0.0,0.1877090334892273
20120,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000768,breast,-5.0695384969532,0.0,0.2788961827754974
20121,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000433,kidney,-30.1886433290177,0.0,0.205956146121025
20122,TOPOTECAN HYDROCHLORIDE,NSC-127716,DB01030,DB01262,ACH-000730,skin,-33.0641546589229,0.0,0.1629422456026077
20123,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000900,lung,0.588345788886962,1.0,0.4727180004119873
20124,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000463,lung,0.997088802975607,1.0,0.4979310035705566
20125,Gefitinib,NSC-127716,DB00317,DB01262,ACH-001190,skin,3.0879507784243,1.0,0.3493592441082001
20126,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000971,large_intestine,-12.5926462960767,0.0,0.4177143573760986
20127,Gefitinib,NSC-127716,DB00317,DB01262,ACH-001151,ovary,5.0015757966452,1.0,0.4430716335773468
20128,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000343,lung,2.47161142214816,1.0,0.4450090825557709
20129,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000825,lung,3.55506699642712,1.0,0.5397584438323975
20130,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000861,lung,-0.525937378087058,0.0,0.3832896947860718
20131,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000148,breast,1.29261714378352,1.0,0.4534287750720978
20132,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000555,kidney,-1.06946373497998,0.0,0.4764475524425506
20133,Gefitinib,NSC-127716,DB00317,DB01262,ACH-000768,breast,4.64939761571966,1.0,0.481468915939331
20134,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000463,lung,-12.3627579875588,0.0,0.2930118441581726
20135,23541-50-6,NSC-127716,DB00694,DB01262,ACH-001190,skin,7.83169929746309,1.0,0.2550214827060699
20136,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000477,skin,-0.249605046872365,0.0,0.3576444089412689
20137,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000681,lung,-6.88644207366454,0.0,0.2098343819379806
20138,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000768,breast,2.1865156784767,1.0,0.3533639907836914
20139,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000617,ovary,2.24287210318821,1.0,0.322948008775711
20140,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000147,breast,-9.82915388902553,0.0,0.2769031822681427
20141,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000019,breast,1.78147211501239,1.0,0.2482512444257736
20142,23541-50-6,NSC-127716,DB00694,DB01262,ACH-000706,lung,-6.7076593582912,0.0,0.2868575155735016
20143,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000463,lung,-7.58711747865634,0.0,0.3323496878147125
20144,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000376,brain,0.767157966661187,1.0,0.3924649655818939
20145,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000971,large_intestine,3.26237612710021,1.0,0.3746474683284759
20146,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000655,brain,-3.81289804879208,0.0,0.2118360549211502
20147,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000001,ovary,-2.71870745782656,0.0,0.3245536684989929
20148,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000861,lung,-1.66701037704638,0.0,0.3164963126182556
20149,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000552,large_intestine,3.55598664310794,1.0,0.3952426612377167
20150,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000555,kidney,-4.89156751774367,0.0,0.3822271525859833
20151,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000696,ovary,0.772701212726331,1.0,0.4564863741397857
20152,Vepesid J,NSC-127716,DB00773,DB01262,ACH-000090,prostate,-2.78667335091582,0.0,0.4428780078887939
20153,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000966,ovary,-5.80392598777773,0.0,0.4606776833534241
20154,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000343,lung,-12.9189941954348,0.0,0.3534386157989502
20155,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000861,lung,-15.5605578739049,0.0,0.4295477867126465
20156,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000147,breast,-1.06778410087776,0.0,0.432246595621109
20157,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000849,breast,-22.7806142989982,0.0,0.4346151947975158
20158,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000019,breast,-9.70165659843033,0.0,0.2358821779489517
20159,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000706,lung,1.97883485368326,1.0,0.2631237208843231
20160,Pazopanib hydrochloride,NSC-127716,DB06589,DB01262,ACH-000428,kidney,2.12960061183845,1.0,0.5066365003585815
20161,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000463,lung,-3.25833296793956,0.0,0.2871899306774139
20162,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000477,skin,-10.7432400859805,0.0,0.3356392681598663
20163,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000651,large_intestine,-26.3225288789148,0.0,0.151460587978363
20164,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000649,kidney,-1.20147863311325,0.0,0.3940041363239288
20165,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-001151,ovary,-7.89513961461959,0.0,0.2308305203914642
20166,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000232,brain,-4.50879331876628,0.0,0.2713655233383178
20167,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000433,kidney,5.17013268146761,1.0,0.2529320120811462
20168,Vemurafenib,NSC-127716,DB08881,DB01262,ACH-000706,lung,1.07333447153216,1.0,0.2416054457426071
20169,Abiraterone,NSC-127716,DB05812,DB01262,ACH-000971,large_intestine,-9.52568856574699,0.0,0.2758756279945373
20170,Abiraterone,NSC-127716,DB05812,DB01262,ACH-000655,brain,1.44545481640743,1.0,0.3038538992404938
20171,Abiraterone,NSC-127716,DB05812,DB01262,ACH-000019,breast,3.8859096466379,1.0,0.3314979970455169
20172,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-001190,skin,-2.48508613843385,0.0,0.208100140094757
20173,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000651,large_intestine,1.66595677322992,1.0,0.323316752910614
20174,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000649,kidney,-0.153913038965149,0.0,0.2816458940505981
20175,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-001151,ovary,-6.8038898022705,0.0,0.2500069737434387
20176,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000966,ovary,-8.02449026791895,0.0,0.2945987284183502
20177,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000343,lung,9.17523720150172,1.0,0.1964449882507324
20178,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000861,lung,-15.5839541398952,0.0,0.2098706662654876
20179,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000817,haematopoietic_and_lymphoid,1.92684453553186,1.0,0.1910169571638107
20180,CABAZITAXEL,NSC-127716,DB06772,DB01262,ACH-000768,breast,-1.35633828689595,0.0,0.3441511392593384
