,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
17695,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000477,skin,5.40412487372643,1.0,0.9407676458358764
17696,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000376,brain,-0.969239158348275,0.0,0.1226731389760971
17697,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000273,brain,-13.6450750106371,0.0,0.0871682465076446
17698,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-001151,ovary,1.81095497875079,1.0,0.5153599977493286
17699,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000343,lung,-9.2139872043337,0.0,0.0479976125061512
17700,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000825,lung,-7.48712604689986,0.0,0.0630785971879959
17701,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000555,kidney,-11.0404545203282,0.0,0.0777783095836639
17702,5-Fluorouracil,Sorafenib,DB00544,DB00398,ACH-000232,brain,-7.81148201504186,0.0,0.0194746684283018
17703,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000477,skin,-85.584348131243,0.0,0.0468700528144836
17704,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000615,skin,-21.9630268240845,0.0,0.0389152392745018
17705,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000367,lung,-1.14656287142475,0.0,0.0020506801083683
17706,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000768,breast,-10.7652594327374,0.0,0.0512709692120552
17707,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000617,ovary,-4.2707456128432,0.0,0.0241494216024875
17708,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000696,ovary,-47.7931085078757,0.0,0.0210400912910699
17709,122111-05-1,Sorafenib,DB00441,DB00398,ACH-000969,large_intestine,-90.3721251555556,0.0,0.0045293238945305
17710,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000504,brain,-8.00628259744861,0.0,0.0282645989209413
17711,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000971,large_intestine,-4.94289040407754,0.0,0.200686514377594
17712,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000001,ovary,-14.3340767046842,0.0,0.0622484125196933
17713,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000555,kidney,-5.69604988607851,0.0,0.1221620962023735
17714,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000232,brain,-2.20241586785997,0.0,0.1627954691648483
17715,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000617,ovary,-5.28421888461455,0.0,0.0755531936883926
17716,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000696,ovary,-1.11414072220013,0.0,0.0561143197119236
17717,Dexrazoxane,Sorafenib,DB00380,DB00398,ACH-000849,breast,-13.7370528806022,0.0,0.0506497249007225
17718,bleomycin,Sorafenib,DB00290,DB00398,ACH-000504,brain,-9.911174760566,0.0,0.0524185635149478
17719,bleomycin,Sorafenib,DB00290,DB00398,ACH-001190,skin,-18.175948105936,0.0,0.0490499101579189
17720,bleomycin,Sorafenib,DB00290,DB00398,ACH-000811,ovary,-5.91029187786806,0.0,0.3353611826896667
17721,bleomycin,Sorafenib,DB00290,DB00398,ACH-000425,skin,-25.3248849391149,0.0,0.2808674573898315
17722,bleomycin,Sorafenib,DB00290,DB00398,ACH-000651,large_intestine,-24.9584408416145,0.0,0.1535075455904007
17723,bleomycin,Sorafenib,DB00290,DB00398,ACH-001151,ovary,-11.5317025673104,0.0,0.0768082216382026
17724,bleomycin,Sorafenib,DB00290,DB00398,ACH-000343,lung,-9.67740472075494,0.0,0.04722585901618
17725,bleomycin,Sorafenib,DB00290,DB00398,ACH-000768,breast,-8.91449082833162,0.0,0.3309250175952911
17726,bleomycin,Sorafenib,DB00290,DB00398,ACH-000090,prostate,-11.859943445263,0.0,0.496817946434021
17727,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000477,skin,-1.84752511536921,0.0,0.1990545690059662
17728,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000288,breast,-2.979207521996,0.0,0.3382490277290344
17729,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000615,skin,1.31028467977307,1.0,0.4498667120933532
17730,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000861,lung,-7.12832741807628,0.0,0.4735785722732544
17731,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000768,breast,-4.07554983238045,0.0,0.4736917018890381
17732,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000849,breast,-14.7606583947305,0.0,0.4838778972625732
17733,Lapatinib,Sorafenib,DB01259,DB00398,ACH-000090,prostate,-5.27656623634015,0.0,0.5630496144294739
17734,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000651,large_intestine,-6.02667296249077,0.0,0.2680492699146271
17735,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000615,skin,-20.3062098617578,0.0,0.1814089119434356
17736,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000966,ovary,-10.18704961083,0.0,0.1139730513095855
17737,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000750,skin,1.84970205564057,1.0,0.6168188452720642
17738,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000232,brain,-3.05295441146957,0.0,0.0685572251677513
17739,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000696,ovary,4.73747477838068,1.0,0.432745099067688
17740,mitoxantrone,Sorafenib,DB01204,DB00398,ACH-000969,large_intestine,-0.183959517888566,0.0,0.1260843724012375
17741,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000376,brain,2.41194372833608,1.0,0.1095614805817604
17742,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000425,skin,0.0747766848587875,1.0,0.2962871491909027
17743,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000615,skin,-3.36222847161278,0.0,0.0829052627086639
17744,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000273,brain,-0.606343113672274,0.0,0.0363304838538169
17745,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-001151,ovary,-0.83324092781834,0.0,0.1454211771488189
17746,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000681,lung,-0.249636775035652,0.0,0.1712020486593246
17747,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000343,lung,-3.02127978456008,0.0,0.0536792315542697
17748,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000148,breast,-21.5780471954142,0.0,0.0203120093792676
17749,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000147,breast,-13.6735585745067,0.0,0.1899714320898056
17750,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000730,skin,-35.4598524927885,0.0,0.1487626135349273
17751,Lenalidomide,Sorafenib,DB00480,DB00398,ACH-000428,kidney,-22.3519956666086,0.0,0.0214612279087305
17752,Navelbine ditartrate (TN),Sorafenib,DB00361,DB00398,ACH-000825,lung,-14.1657129047652,0.0,0.055525254458189
17753,Navelbine ditartrate (TN),Sorafenib,DB00361,DB00398,ACH-000551,haematopoietic_and_lymphoid,0.789952323590726,1.0,0.032699842005968
17754,Navelbine ditartrate (TN),Sorafenib,DB00361,DB00398,ACH-000555,kidney,-3.99012003248112,0.0,0.0799488574266433
17755,Navelbine ditartrate (TN),Sorafenib,DB00361,DB00398,ACH-000232,brain,-11.991271814623,0.0,0.1316184103488922
17756,Bortezomib,Sorafenib,DB00188,DB00398,ACH-000615,skin,-35.4942456758172,0.0,0.0404682159423828
17757,Bortezomib,Sorafenib,DB00188,DB00398,ACH-000750,skin,-36.6667225760671,0.0,0.1053406074643135
17758,Bortezomib,Sorafenib,DB00188,DB00398,ACH-000915,skin,-31.1832720095539,0.0,0.044446911662817
17759,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000477,skin,4.02788735181482,1.0,0.8898272514343262
17760,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000288,breast,3.85153948399196,1.0,0.1329398900270462
17761,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000681,lung,-15.2588909569789,0.0,0.3563008904457092
17762,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000861,lung,-7.47362797781055,0.0,0.1261442005634308
17763,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000817,haematopoietic_and_lymphoid,-4.5929989530559,0.0,0.1780543029308319
17764,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000555,kidney,-2.32651320192599,0.0,0.0542481020092964
17765,Pemetrexed,Sorafenib,DB00642,DB00398,ACH-000147,breast,0.605042340440135,1.0,0.4133257567882538
17766,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000376,brain,-28.8415846574619,0.0,0.0244339350610971
17767,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000649,kidney,-25.5344979051681,0.0,0.0389423556625843
17768,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000552,large_intestine,-1.6625444510878,0.0,0.0582006014883518
17769,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000367,lung,-19.191542212513,0.0,0.0363325737416744
17770,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000555,kidney,-0.828385228693262,0.0,0.1582305133342743
17771,MEGESTROL ACETATE,Sorafenib,DB00351,DB00398,ACH-000090,prostate,-22.8768372977811,0.0,0.0884159430861473
17772,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000425,skin,-0.56513585742832,0.0,0.8579123616218567
17773,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000655,brain,-0.942225049303227,0.0,0.562098503112793
17774,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000649,kidney,4.21223231536649,1.0,0.3311735987663269
17775,Gefitinib,Sorafenib,DB00317,DB00398,ACH-001151,ovary,-6.34615561201241,0.0,0.6490454077720642
17776,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000768,breast,-5.02295360326026,0.0,0.1576563715934753
17777,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000147,breast,1.74101893337703,1.0,0.3375694155693054
17778,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000696,ovary,-0.871661863195796,0.0,0.1585653573274612
17779,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000433,kidney,-0.921717843824324,0.0,0.1322755813598632
17780,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000706,lung,1.2249564071964,1.0,0.9111682772636414
17781,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000090,prostate,-3.50841257880734,0.0,0.8250269889831543
17782,Gefitinib,Sorafenib,DB00317,DB00398,ACH-000969,large_intestine,1.89215203879005,1.0,0.2340388298034668
17783,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000001,ovary,-10.072457605181,0.0,0.057350467890501
17784,23541-50-6,Sorafenib,DB00694,DB00398,ACH-001151,ovary,-11.8295884583153,0.0,0.0807390958070755
17785,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000552,large_intestine,-7.12070299944103,0.0,0.5018728375434875
17786,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000367,lung,-7.44662147848531,0.0,0.061518769711256
17787,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000148,breast,-12.4417557231501,0.0,0.0098734023049473
17788,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000768,breast,-6.90114013566969,0.0,0.1432421654462814
17789,23541-50-6,Sorafenib,DB00694,DB00398,ACH-000730,skin,-6.10000519093938,0.0,0.0485521852970123
17790,Vepesid J,Sorafenib,DB00773,DB00398,ACH-000655,brain,-3.90757139388206,0.0,0.1453114449977874
17791,Vepesid J,Sorafenib,DB00773,DB00398,ACH-000367,lung,-0.272452535544782,0.0,0.4471051394939422
17792,Vepesid J,Sorafenib,DB00773,DB00398,ACH-000148,breast,-4.01355941652714,0.0,0.008844587020576
17793,Pazopanib hydrochloride,Sorafenib,DB06589,DB00398,ACH-000817,haematopoietic_and_lymphoid,-39.7740358810275,0.0,0.0691185891628265
17794,Pazopanib hydrochloride,Sorafenib,DB06589,DB00398,ACH-000617,ovary,-5.37589767290092,0.0,0.03959846124053
17795,Pazopanib hydrochloride,Sorafenib,DB06589,DB00398,ACH-000849,breast,-15.9690202336275,0.0,0.1307138949632644
17796,Pazopanib hydrochloride,Sorafenib,DB06589,DB00398,ACH-000433,kidney,13.7392553044417,1.0,0.2085805982351303
17797,Pazopanib hydrochloride,Sorafenib,DB06589,DB00398,ACH-000997,large_intestine,-11.4900121339723,0.0,0.0774483531713485
17798,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-001190,skin,-3.2132275850798,0.0,0.0386686287820339
17799,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000477,skin,-9.31805431092934,0.0,0.0993144214153289
17800,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000655,brain,-37.260056889922,0.0,0.0298639945685863
17801,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000615,skin,-12.2770130462613,0.0,0.1971449851989746
17802,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000649,kidney,-10.1763141734321,0.0,0.0871331319212913
17803,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-001151,ovary,-19.3755097934356,0.0,0.2561782598495483
17804,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000555,kidney,-4.67351290715008,0.0,0.0414747931063175
17805,Vemurafenib,Sorafenib,DB08881,DB00398,ACH-000090,prostate,-16.5240803942307,0.0,0.1561217159032821
17806,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000971,large_intestine,-9.30611484445869,0.0,0.0482924804091453
17807,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000681,lung,-6.09392223398353,0.0,0.0264172945171594
17808,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000343,lung,-10.1379316706605,0.0,0.0220841020345687
17809,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000750,skin,-7.40340985121971,0.0,0.1786794811487198
17810,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000148,breast,-20.4348198426515,0.0,0.0184286255389451
17811,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000555,kidney,-8.69284014953198,0.0,0.0924456790089607
17812,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000768,breast,-6.67029041757251,0.0,0.0463948808610439
17813,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000617,ovary,-2.55699797499256,0.0,0.1134788393974304
17814,Abiraterone,Sorafenib,DB05812,DB00398,ACH-000706,lung,-5.61445388634909,0.0,0.0202169269323349
17815,CABAZITAXEL,Sorafenib,DB06772,DB00398,ACH-001190,skin,-4.81286985069895,0.0,0.3011420369148254
17816,CABAZITAXEL,Sorafenib,DB06772,DB00398,ACH-000861,lung,8.37274858127104,1.0,0.6847814321517944
17817,CABAZITAXEL,Sorafenib,DB06772,DB00398,ACH-000750,skin,2.21747409263447,1.0,0.5323432683944702
17818,CABAZITAXEL,Sorafenib,DB06772,DB00398,ACH-000706,lung,7.25726273523896,1.0,0.5477059483528137
17819,CABAZITAXEL,Sorafenib,DB06772,DB00398,ACH-000730,skin,-4.25526490267007,0.0,0.5861072540283203
17820,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000008,skin,-17.3994322846894,0.0,0.0047448370605707
17821,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000968,skin,-19.0418501326974,0.0,0.0093734832480549
17822,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000655,brain,-4.12222468298431,0.0,0.0127083053812384
17823,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000046,kidney,-23.3258413494722,0.0,0.0252524297684431
17824,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000825,lung,-11.5548966033655,0.0,0.0295940488576889
17825,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000555,kidney,-7.70077947825846,0.0,0.0544013045728206
17826,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000147,breast,-8.34728348606746,0.0,0.3413844704627991
17827,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000849,breast,-15.73008088742,0.0,0.1274851858615875
17828,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000915,skin,1.30760234831511,1.0,0.1724683195352554
17829,Vismodegib,Sorafenib,DB08828,DB00398,ACH-000433,kidney,13.1196842586446,1.0,0.102334514260292
17830,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000655,brain,-7.17670721951071,0.0,0.0121780037879943
17831,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000681,lung,-3.64336555641908,0.0,0.0211816523224115
17832,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000825,lung,-17.5705761725203,0.0,0.0442777127027511
17833,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000367,lung,-7.3425194293671,0.0,0.0294754859060049
17834,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000768,breast,-5.50669585675276,0.0,0.0222288277000188
17835,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000572,skin,6.26305451752779,1.0,0.777744472026825
17836,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000090,prostate,-2.97040458958375,0.0,0.0660766065120697
17837,Crizotinib,Sorafenib,DB08865,DB00398,ACH-000969,large_intestine,0.0289321833309912,1.0,0.013980752788484
17838,Axitinib,Sorafenib,DB06626,DB00398,ACH-000900,lung,-9.8716420280772,0.0,0.0066882306709885
17839,Axitinib,Sorafenib,DB06626,DB00398,ACH-000655,brain,-9.17346596614076,0.0,0.0128628872334957
17840,Axitinib,Sorafenib,DB06626,DB00398,ACH-000001,ovary,-3.15916009728465,0.0,0.004236058332026
17841,Axitinib,Sorafenib,DB06626,DB00398,ACH-000649,kidney,-14.1255973299042,0.0,0.0256783291697502
17842,Axitinib,Sorafenib,DB06626,DB00398,ACH-000343,lung,-5.1527567304814,0.0,0.0140011701732873
17843,Axitinib,Sorafenib,DB06626,DB00398,ACH-000367,lung,-7.69748480121579,0.0,0.0297364704310894
17844,Axitinib,Sorafenib,DB06626,DB00398,ACH-000555,kidney,-9.76206422372078,0.0,0.1015781313180923
17845,Axitinib,Sorafenib,DB06626,DB00398,ACH-000768,breast,-3.9518054997462,0.0,0.048835527151823
17846,Axitinib,Sorafenib,DB06626,DB00398,ACH-000696,ovary,-4.67751463460213,0.0,0.0360166430473327
17847,Axitinib,Sorafenib,DB06626,DB00398,ACH-000090,prostate,-6.64235321311515,0.0,0.0837010294198989
17848,Axitinib,Sorafenib,DB06626,DB00398,ACH-000969,large_intestine,-0.244737185801778,0.0,0.0778126046061515
17849,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000463,lung,-22.645373308554,0.0,0.0489170774817466
17850,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000655,brain,-16.3445960590836,0.0,0.0148573312908411
17851,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000651,large_intestine,-0.35356745283463,0.0,0.011246065609157
17852,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-001151,ovary,-22.4504874464141,0.0,0.0432440154254436
17853,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000681,lung,-13.9643010194104,0.0,0.0298739224672317
17854,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000966,ovary,-22.1040805157379,0.0,0.0174004975706338
17855,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000090,prostate,-17.2799988655115,0.0,0.090089626610279
17856,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000969,large_intestine,-6.78109903668198,0.0,0.0320385694503784
17857,Ruxolitinib,Sorafenib,DB08877,DB00398,ACH-000428,kidney,-2.69096472417475,0.0,0.3893314301967621
17858,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000288,breast,-6.09107296867394,0.0,0.0560635700821876
17859,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000046,kidney,-7.63132175539588,0.0,0.0394009873270988
17860,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000555,kidney,-8.09168607734194,0.0,0.156382218003273
17861,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000617,ovary,-1.87630371878783,0.0,0.0249601304531097
17862,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000147,breast,-10.9295145289244,0.0,0.2321043014526367
17863,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000696,ovary,-7.86851842668076,0.0,0.0266501680016517
17864,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000019,breast,-14.9518214985388,0.0,0.10855433344841
17865,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000433,kidney,0.172454907109734,1.0,0.1058234795928001
17866,Vandetanib,Sorafenib,DB05294,DB00398,ACH-000706,lung,-4.17320987282034,0.0,0.2284288257360458
17867,etoposide,Sorafenib,DB00773,DB00398,ACH-000008,skin,-15.51313523415,0.0,0.2143119275569915
17868,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000348,skin,22.7361398345445,1.0,0.4824298024177551
17869,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000788,skin,4.7515880041748,1.0,0.2017464935779571
17870,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000644,skin,-17.7674322591562,0.0,0.1371995657682418
17871,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000614,skin,-4.70090228050895,0.0,0.4458862543106079
17872,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000750,skin,20.2981718206247,1.0,0.6433476209640503
17873,Navitoclax,Sorafenib,DB12340,DB00398,ACH-000572,skin,33.6850095329269,1.0,0.9538317918777466
17874,Dovitinib,Sorafenib,DB05928,DB00398,ACH-000008,skin,-8.09931748020365,0.0,0.6714110374450684
17875,Dovitinib,Sorafenib,DB05928,DB00398,ACH-000788,skin,-7.85718777069699,0.0,0.3540119528770447
17876,Dovitinib,Sorafenib,DB05928,DB00398,ACH-000219,skin,-8.49674641867228,0.0,0.1443202346563339
17877,Enzastaurin,Sorafenib,DB06486,DB00398,ACH-000008,skin,-7.51953319017363,0.0,0.6792179346084595
17878,Enzastaurin,Sorafenib,DB06486,DB00398,ACH-000968,skin,-21.007993083997,0.0,0.216661050915718
17879,"001, RAD",Sorafenib,DB01590,DB00398,ACH-000968,skin,-54.8025415587432,0.0,0.0256549157202243
17880,Fingolimod,Sorafenib,DB08868,DB00398,ACH-000425,skin,-14.3341213631904,0.0,0.0655383393168449
17881,Fingolimod,Sorafenib,DB08868,DB00398,ACH-000644,skin,-2.28823474733481,0.0,0.124104157090187
17882,Fingolimod,Sorafenib,DB08868,DB00398,ACH-000572,skin,-30.6493351346934,0.0,0.0307906288653612
17883,Fingolimod,Sorafenib,DB08868,DB00398,ACH-000401,skin,-7.89525203327631,0.0,0.0109338564798235
17884,Daporinad,Sorafenib,DB12731,DB00398,ACH-000348,skin,2.36053952791824,1.0,0.0855290293693542
17885,Daporinad,Sorafenib,DB12731,DB00398,ACH-000644,skin,-11.499602454354,0.0,0.2381584048271179
17886,Daporinad,Sorafenib,DB12731,DB00398,ACH-000401,skin,22.1669634117259,1.0,0.942864716053009
17887,Lestaurtinib,Sorafenib,DB06469,DB00398,ACH-000644,skin,-15.3619631888921,0.0,0.427530437707901
17888,Nutlin-3,Sorafenib,DB04144,DB00398,ACH-001190,skin,3.5390876306923,1.0,0.4533909261226654
17889,Nutlin-3,Sorafenib,DB04144,DB00398,ACH-000348,skin,-10.7270009543949,0.0,0.1336213052272796
17890,Nutlin-3,Sorafenib,DB04144,DB00398,ACH-000968,skin,-11.057359158475,0.0,0.1086053550243377
17891,Nutlin-3,Sorafenib,DB04144,DB00398,ACH-000614,skin,9.91193200346257,1.0,0.231630265712738
17892,Nutlin-3,Sorafenib,DB04144,DB00398,ACH-000579,skin,-2.81572370155087,0.0,0.7735795974731445
17893,Linsitinib,Sorafenib,DB06075,DB00398,ACH-001190,skin,8.51368649638578,1.0,0.5838739275932312
17894,Linsitinib,Sorafenib,DB06075,DB00398,ACH-000401,skin,1.21316800165591,1.0,0.7898904085159302
17895,Pazopanib,Sorafenib,DB06589,DB00398,ACH-000968,skin,-15.1920562142943,0.0,0.020514752715826
17896,Pazopanib,Sorafenib,DB06589,DB00398,ACH-000788,skin,5.80690900591494,1.0,0.1266103982925415
17897,Pazopanib,Sorafenib,DB06589,DB00398,ACH-000219,skin,-17.238143187774,0.0,0.0149415330961346
17898,Pazopanib,Sorafenib,DB06589,DB00398,ACH-000450,skin,-10.1862365792359,0.0,0.3452645540237427
17899,Pazopanib,Sorafenib,DB06589,DB00398,ACH-000572,skin,0.603315787671743,1.0,0.5050201416015625
17900,Perifosine,Sorafenib,DB06641,DB00398,ACH-000915,skin,9.7982824400648,1.0,0.5171645283699036
17901,Tideglusib,Sorafenib,DB12129,DB00398,ACH-000304,skin,-23.388203048838,0.0,0.2425825595855713
17902,Tideglusib,Sorafenib,DB12129,DB00398,ACH-000219,skin,-10.9736843212245,0.0,0.4016060531139374
17903,Tideglusib,Sorafenib,DB12129,DB00398,ACH-000750,skin,-39.5381097117581,0.0,0.1261357516050338
17904,Tideglusib,Sorafenib,DB12129,DB00398,ACH-000987,skin,-7.83891402259614,0.0,0.4049009382724762
17905,VX-702,Sorafenib,DB05470,DB00398,ACH-000348,skin,3.87770725208775,1.0,0.399232804775238
17906,VX-702,Sorafenib,DB05470,DB00398,ACH-000788,skin,-7.90696307999165,0.0,0.5919998288154602
17907,VX-702,Sorafenib,DB05470,DB00398,ACH-000579,skin,-3.25913134436702,0.0,0.7831794619560242
17908,VX-702,Sorafenib,DB05470,DB00398,ACH-000401,skin,-24.4747917454801,0.0,0.2193413972854614
17909,VX-702,Sorafenib,DB05470,DB00398,ACH-000987,skin,-9.20950100652891,0.0,0.3483671247959137
17910,vincristine,Sorafenib,DB00541,DB00398,ACH-000968,skin,-26.5048187882027,0.0,0.1314850151538849
17911,vincristine,Sorafenib,DB00541,DB00398,ACH-000788,skin,70.0907837432208,1.0,0.8464150428771973
17912,vincristine,Sorafenib,DB00541,DB00398,ACH-000915,skin,8.30025208726799,1.0,0.4782305061817169
17913,vincristine,Sorafenib,DB00541,DB00398,ACH-000572,skin,10.7604003538657,1.0,0.7254319190979004
17914,Vorinostat,Lapatinib,DB02546,DB01259,ACH-000273,brain,-11.843808525827,0.0,0.0157489981502294
17915,Vorinostat,Lapatinib,DB02546,DB01259,ACH-000825,lung,2.96429250379738,1.0,0.3811835944652557
17916,Vorinostat,Lapatinib,DB02546,DB01259,ACH-000232,brain,-22.6827535092313,0.0,0.0645724609494209
17917,Vorinostat,Lapatinib,DB02546,DB01259,ACH-000019,breast,-0.843976713401558,0.0,0.1867137104272842
17918,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000348,skin,-20.7620285605516,0.0,0.4515994489192962
17919,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000788,skin,5.22656217035211,1.0,0.1907579898834228
17920,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000579,skin,-16.1758677536172,0.0,0.1796685606241226
17921,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000572,skin,23.6436872538766,1.0,0.9350449442863464
17922,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000730,skin,-7.4389205180978,0.0,0.1032397523522377
17923,Selumetinib,Lapatinib,DB11689,DB01259,ACH-000401,skin,-8.955365855694,0.0,0.0309380665421485
17924,Sunitinib,Lapatinib,DB01268,DB01259,ACH-000450,skin,-0.34935759350759,0.0,0.8069406747817993
17925,Sunitinib,Lapatinib,DB01268,DB01259,ACH-000572,skin,34.522455038264,1.0,0.9104469418525696
17926,Sunitinib,Lapatinib,DB01268,DB01259,ACH-000401,skin,-28.0503097715726,0.0,0.0163718815892934
